Bin,Voltage[V],Current[A],Limit,Ihlal,Band
506,175.45154750879024,0.5252836604401042,160.0,False,25us
507,171.83421970836412,0.7069907896666666,160.0,False,25us
508,190.27010190711937,0.6040638915170279,160.0,False,25us
509,165.36690051120468,0.875109667098284,160.0,False,25us
510,180.1814006042847,0.7399050839115646,160.0,False,25us
511,168.56564753260434,1.0320616087666667,160.0,False,25us
512,184.7372516097588,0.8673122663836478,160.0,False,25us
513,152.1124950807084,1.1278401312149533,160.0,False,25us
514,182.89768276419852,0.9405951997328882,160.0,False,25us
515,161.57446162234396,1.1792508947586209,160.0,False,25us
516,173.590216479985,0.9389181471214643,160.0,False,25us
517,167.76870253454675,1.1834015515081968,160.0,False,25us
518,174.11901542699013,0.930874393232484,160.0,False,25us
519,164.58727308065207,1.129187484625624,160.0,False,25us
520,171.1879615925804,0.850226274184514,160.0,False,25us
521,159.29879724570367,1.007325034522613,160.0,False,25us
522,171.3341653925034,0.7449058465932203,160.0,False,25us
523,163.8605958722779,0.9002338320173913,160.0,False,25us
524,197.77063728935934,0.6264179213253012,160.0,False,25us
525,178.30186814818754,0.6541882450592885,160.0,False,25us
526,184.1334633176091,0.5863508260649006,160.0,False,25us
527,176.18209533589268,0.5111731509898166,160.0,False,25us
528,178.4479177421887,0.41578788433509933,160.0,False,25us
529,192.6742478983135,0.3455258468718213,160.0,False,25us
530,173.10621836838698,0.2437082464367466,160.0,False,25us
531,166.96031058095122,0.15645756213417508,160.0,False,25us
532,84.24485426730999,0.08815279021953805,160.0,False,25us
533,10.74666373563691,0.025499601335388127,71.98934963793454,False,25us
534,119.66891520652322,0.0622163745880827,160.0,False,25us
535,163.78471304138947,0.1497096423672524,160.0,False,25us
536,174.18494797831485,0.2310142178280058,160.0,False,25us
537,174.13098382480655,0.284560358107519,160.0,False,25us
538,172.73835859062805,0.3257551848999584,160.0,False,25us
539,172.38221745719252,0.44704351381944446,160.0,False,25us
540,177.33135427974554,0.5231701940983182,160.0,False,25us
541,179.37230438836056,0.5903579681961906,160.0,False,25us
542,176.65237855838794,0.6413053225716181,160.0,False,25us
543,174.73771046261996,0.6960481649418605,160.0,False,25us
544,181.93209798874767,0.737851043554054,160.0,False,25us
545,154.34501594178266,0.8557426315761821,160.0,False,25us
546,189.2750177336092,0.7782359615407407,160.0,False,25us
547,160.62503753770903,0.9816314070819112,160.0,False,25us
548,179.83673495731082,0.8138012439965695,160.0,False,25us
549,164.21152472778513,0.9955937316387959,160.0,False,25us
550,183.2284784968258,0.8167355625438596,160.0,False,25us
551,152.87108869360787,0.9663353556785714,160.0,False,25us
552,193.52877584088952,0.7807439987168141,160.0,False,25us
553,165.1350674068761,0.8609983906860706,160.0,False,25us
554,183.46278005334625,0.821477855075034,160.0,False,25us
555,174.4986067045873,0.8028576470238095,160.0,False,25us
556,191.4730445049058,0.6988480768503937,160.0,False,25us
557,187.66487165832788,0.6374108472908366,160.0,False,25us
558,172.43712926006933,0.5992940080212483,160.0,False,25us
559,173.82780615366832,0.5157699500057915,160.0,False,25us
560,181.78178125630464,0.43264050560730116,160.0,False,25us
561,176.38852206891107,0.3339965907853858,160.0,False,25us
562,187.85710784258293,0.28775965077716337,160.0,False,25us
563,171.75970447110103,0.24480294643442063,160.0,False,25us
564,167.8782716221162,0.188902986057314,160.0,False,25us
565,140.790616817713,0.08832183315109016,160.0,False,25us
566,23.505474933280702,0.04497255699312377,114.81465576439021,False,25us
567,69.47936986730593,0.040039954346963676,160.0,False,25us
568,182.90442466456136,0.1470593805372229,160.0,False,25us
569,170.07746119914944,0.18713364887929676,160.0,False,25us
570,189.7813550093796,0.2961526279121774,160.0,False,25us
571,166.93646911444154,0.24304196947295134,160.0,False,25us
572,177.12841825000433,0.41118462342308837,160.0,False,25us
573,176.240004598712,0.33473918169594225,160.0,False,25us
574,165.04768574250832,0.6089660252425197,160.0,False,25us
575,188.22405266191797,0.45892974269478526,160.0,False,25us
576,177.03528717815814,0.7300280114315961,160.0,False,25us
577,182.8250487434529,0.6356054351409618,160.0,False,25us
578,168.9442640694951,0.8157035017563291,160.0,False,25us
579,180.80515124938836,0.6845737206976744,160.0,False,25us
580,164.8743665575038,0.8740910631955485,160.0,False,25us
581,172.31727408429649,0.7220190365890183,160.0,False,25us
582,180.45751627587612,0.9248969656279069,160.0,False,25us
583,183.67448572167783,0.7866716557877813,160.0,False,25us
584,172.88477620051853,0.9574288296721312,160.0,False,25us
585,194.03457515887447,0.699817091550152,160.0,False,25us
586,164.0036766511924,0.9486750652396694,160.0,False,25us
587,186.09842074967608,0.6585757933868378,160.0,False,25us
588,169.5637105606915,0.844885985023622,160.0,False,25us
589,190.1317188664824,0.6059960384868421,160.0,False,25us
590,167.80759437397055,0.7462714308099838,160.0,False,25us
591,176.71265373333432,0.5020879511179173,160.0,False,25us
592,175.01113867941075,0.644734412886076,160.0,False,25us
593,182.60082843424698,0.4022416883297697,160.0,False,25us
594,171.28600157339247,0.44932069081501247,160.0,False,25us
595,177.36433069554982,0.2580726151868444,160.0,False,25us
596,172.34521993700093,0.30646245542158446,160.0,False,25us
597,195.84824100645451,0.1764525052032251,160.0,False,25us
598,161.4141350481835,0.14237527961968874,160.0,False,25us
599,89.35715861562933,0.07108158138773624,160.0,False,25us
600,18.25015544112505,0.035303899607988194,98.58651484255213,False,25us
601,153.1618226816433,0.07268174810483859,160.0,False,25us
602,162.51589116182754,0.22574592508977556,160.0,False,25us
603,187.94464598257355,0.2171481478753963,160.0,False,25us
604,187.8262487760274,0.35718167987700833,160.0,False,25us
605,184.3358503190501,0.26265084173024505,160.0,False,25us
606,162.76425162482116,0.5147216424451363,160.0,False,25us
607,193.22384655576718,0.4394105355072933,160.0,False,25us
608,174.3524013055705,0.6617017628237233,160.0,False,25us
609,180.84711807900277,0.554847801314935,160.0,False,25us
610,159.83977906116942,0.7792528771156894,160.0,False,25us
611,194.18532981591463,0.6389260018167202,160.0,False,25us
612,173.2629917132532,0.9140952918690096,160.0,False,25us
613,184.12946415079378,0.7552510955909091,160.0,False,25us
614,166.12216071490434,1.0005111438301282,160.0,False,25us
615,180.82893088393848,0.8124699434172662,160.0,False,25us
616,180.41640832519118,1.004903775334421,160.0,False,25us
617,176.8474333944889,0.7771160781144781,160.0,False,25us
618,163.55443671448717,1.0480286304383115,160.0,False,25us
619,175.55052765486937,0.771587249321192,160.0,False,25us
620,162.20324623267112,0.9859063168646864,160.0,False,25us
621,189.4646357633235,0.7185767421357615,160.0,False,25us
622,177.8459886702981,0.8892880766403786,160.0,False,25us
623,193.2996499412482,0.6117787033962264,160.0,False,25us
624,173.24669044625784,0.7591320508716324,160.0,False,25us
625,202.8166569572598,0.5233239638878924,160.0,False,25us
626,160.64171621126835,0.6379950755705329,160.0,False,25us
627,192.96817052963593,0.3840648676540284,160.0,False,25us
628,175.911956916223,0.40771262966562505,160.0,False,25us
629,175.08505986916018,0.2982360867366695,160.0,False,25us
630,179.99238577793443,0.243694673223114,160.0,False,25us
631,162.7685535351467,0.17310940419665152,160.0,False,25us
632,103.25000058692446,0.08839383904802367,160.0,False,25us
633,19.482551078172555,0.02449630890793709,102.84623318883087,False,25us
634,112.57541417986766,0.05654322562520039,160.0,False,25us
635,174.29563644989125,0.15023854884327392,160.0,False,25us
636,183.27814887759763,0.23477052757681,160.0,False,25us
637,176.76085693244195,0.2883509930708604,160.0,False,25us
638,168.2866166935189,0.34281261856789114,160.0,False,25us
639,183.03324472004593,0.46878075585641676,160.0,False,25us
640,171.01277247540256,0.6421544556886035,160.0,False,25us
641,179.33854478123905,0.5036240349811023,160.0,False,25us
642,171.18235935524567,0.7620977903156146,160.0,False,25us
643,195.84978643129367,0.6822864113153725,160.0,False,25us
644,173.37427752314724,0.9034154489482471,160.0,False,25us
645,188.56718294042216,0.743423470504886,160.0,False,25us
646,160.1746472043603,1.0180871004690117,160.0,False,25us
647,169.99866631927674,0.8501940375212224,160.0,False,25us
648,167.19458487309294,1.0958373804240285,160.0,False,25us
649,167.20286475248855,0.8741703402746365,160.0,False,25us
650,165.20934325078144,1.0791605496592844,160.0,False,25us
651,175.34064188708982,0.8368979605254515,160.0,False,25us
652,167.6902894493294,1.0735989504033612,160.0,False,25us
653,165.88797149482988,0.82093827971246,160.0,False,25us
654,157.1673625455061,0.9807193376441515,160.0,False,25us
655,191.1397621618397,0.7211470219448947,160.0,False,25us
656,174.61321035017863,0.8909312098381877,160.0,False,25us
657,189.14420684112156,0.6109666794693202,160.0,False,25us
658,171.0146889727199,0.7014769491102515,160.0,False,25us
659,184.6584099284287,0.5765325630770308,160.0,False,25us
660,188.32064429944063,0.5492059965172413,160.0,False,25us
661,180.874752386479,0.45618333201179556,160.0,False,25us
662,186.75833621445202,0.3511546337818182,160.0,False,25us
663,175.30056721224489,0.28219070055310513,160.0,False,25us
664,157.20818196127027,0.1869897279079675,160.0,False,25us
665,138.04846800279714,0.11022061377036808,160.0,False,25us
666,17.733970339688035,0.040068699819951335,96.7723621805546,False,25us
667,72.52970625707519,0.04069857156982936,160.0,False,25us
668,165.8292429956751,0.11768784376742956,160.0,False,25us
669,174.1485289789159,0.1990345440831316,160.0,False,25us
670,190.1810964231553,0.278441029909073,160.0,False,25us
671,175.72648117485562,0.33848760518023613,160.0,False,25us
672,172.94918582250872,0.4207852785209581,160.0,False,25us
673,186.47152532428282,0.5044986579972716,160.0,False,25us
674,187.2382686506998,0.5942174417715931,160.0,False,25us
675,177.9430886843459,0.6643327405382436,160.0,False,25us
676,184.69970764940965,0.7288421244315992,160.0,False,25us
677,178.96521024268856,0.780794180822873,160.0,False,25us
678,144.05565489480455,0.9308765972231987,160.0,False,25us
679,194.66315141099227,0.8442218890536278,160.0,False,25us
680,165.86683501347085,1.050565442338983,160.0,False,25us
681,185.4124517292561,0.8468177544901315,160.0,False,25us
682,165.18463604481914,1.0852807047652173,160.0,False,25us
683,186.84692653177757,0.8931610857989228,160.0,False,25us
684,151.63711971508462,1.086215060552677,160.0,False,25us
685,187.1251893147206,0.8876160739130435,160.0,False,25us
686,165.08420459418983,0.9714219074999999,160.0,False,25us
687,182.28767053153163,0.9163115801949027,160.0,False,25us
688,163.58256103060742,0.86266048714,160.0,False,25us
689,182.10983979778354,0.8408941098855508,160.0,False,25us
690,177.2239598012087,0.7130415195551257,160.0,False,25us
691,181.89554615485062,0.6615408673871409,160.0,False,25us
692,182.66377257870374,0.5855592665205224,160.0,False,25us
693,186.72077784293722,0.5380656647472827,160.0,False,25us
694,173.12296048090582,0.45385359443478257,160.0,False,25us
695,192.05320627600034,0.4081290758580729,160.0,False,25us
696,176.2045889053735,0.2832473243661507,160.0,False,25us
697,169.0387183773162,0.2031612164062169,160.0,False,25us
698,169.84412449094273,0.13193409893858996,160.0,False,25us
699,43.182922520543045,0.06748282735135624,160.0,False,25us
700,37.0997800870194,0.025148830464794106,151.69756894294565,False,25us
701,153.6731767871257,0.09490115638959801,160.0,False,25us
702,172.71121475077683,0.18192116492762367,160.0,False,25us
703,202.7921182072533,0.2642822222627467,160.0,False,25us
704,161.1383757179003,0.27012139931912577,160.0,False,25us
705,189.6507887017191,0.43625593797883433,160.0,False,25us
706,174.022039488411,0.41290396661928935,160.0,False,25us
707,184.7517078248307,0.635537431504,160.0,False,25us
708,186.66977881491619,0.5601561544038461,160.0,False,25us
709,175.17166964401284,0.8167630327841845,160.0,False,25us
710,172.78763538227483,0.6644782590728476,160.0,False,25us
711,167.47090459949413,0.926517900727848,160.0,False,25us
712,183.5187871560447,0.7562923660610933,160.0,False,25us
713,176.03918056833257,0.9784695795524693,160.0,False,25us
714,173.89270323606019,0.8438373382608696,160.0,False,25us
715,165.09111890493102,1.0763712112369337,160.0,False,25us
716,182.7278754636539,0.8523289220418848,160.0,False,25us
717,168.5481969115068,1.0968361124869566,160.0,False,25us
718,200.05289114082063,0.833359384505988,160.0,False,25us
719,166.5306529919491,1.0042243018801997,160.0,False,25us
720,178.56352728433026,0.7938863732649573,160.0,False,25us
721,167.79312710842834,0.9937824339205527,160.0,False,25us
722,184.81116209479697,0.7368347862679425,160.0,False,25us
723,171.31950327416206,0.8509666557831326,160.0,False,25us
724,192.45472958210127,0.5836991895892575,160.0,False,25us
725,160.48216345703506,0.6917343000371566,160.0,False,25us
726,183.137535967873,0.4714031669937206,160.0,False,25us
727,181.9021342007681,0.5741766701943128,160.0,False,25us
728,193.96640038940822,0.3406958583659421,160.0,False,25us
729,176.96833397126088,0.34477522187252124,160.0,False,25us
730,190.3999033401139,0.19200735511074252,160.0,False,25us
731,153.39851658466438,0.17016084994098074,160.0,False,25us
732,117.6114981988658,0.0843123347242207,160.0,False,25us
733,15.027956582136639,0.032624124209212346,88.08876772459216,False,25us
734,127.20672127156936,0.052675094792892195,160.0,False,25us
735,149.546026101603,0.18630819348457994,160.0,False,25us
736,193.8950865705133,0.1875304453814678,160.0,False,25us
737,185.0391462676166,0.36454477865927476,160.0,False,25us
738,185.75587683632588,0.27691493822505836,160.0,False,25us
739,178.54122050974647,0.5337452817488076,160.0,False,25us
740,187.30305118525496,0.4251949648041401,160.0,False,25us
741,171.3094239378025,0.647402732687291,160.0,False,25us
742,189.3048949315842,0.5681044266281113,160.0,False,25us
743,168.06677273051042,0.8616041106351792,160.0,False,25us
744,188.08683589280972,0.7020667834035657,160.0,False,25us
745,163.46813468292268,0.9566406315462185,160.0,False,25us
746,181.7620562405365,0.7979933827666666,160.0,False,25us
747,170.19001818153967,1.0212017613170732,160.0,False,25us
748,170.64014163765015,0.7944061262063492,160.0,False,25us
749,176.22969846125278,1.0590947435667752,160.0,False,25us
750,183.7179905854794,0.8770718605882353,160.0,False,25us
751,166.81866757240522,1.0328337506532663,160.0,False,25us
752,180.71099942903524,0.8154429932638889,160.0,False,25us
753,165.2116145318834,1.0222148084848486,160.0,False,25us
754,186.04558176357725,0.7338880607037643,160.0,False,25us
755,167.46399554895726,0.9050086425553662,160.0,False,25us
756,185.19810936795022,0.5911368199547512,160.0,False,25us
757,171.6008004049681,0.804329873252818,160.0,False,25us
758,186.54751506887052,0.49603950515299683,160.0,False,25us
759,168.001457709403,0.6146769942523809,160.0,False,25us
760,187.32384005770135,0.41055572853333333,160.0,False,25us
761,180.5970044339588,0.43592390099722733,160.0,False,25us
762,182.0661103563062,0.31934970023324066,160.0,False,25us
763,178.1527724979416,0.2578156994135543,160.0,False,25us
764,172.82292124419575,0.18820539714564105,160.0,False,25us
765,158.15044584165716,0.1065794824190983,160.0,False,25us
766,26.41266587851778,0.04013530807136838,122.21044687558964,False,25us
767,61.86497619358496,0.03495285937034002,160.0,False,25us
768,167.3407916597353,0.11253079479251128,160.0,False,25us
769,185.0771685262283,0.22513659139994596,160.0,False,25us
770,185.48748393200404,0.26812091009494265,160.0,False,25us
771,188.0092800993898,0.36410845929974917,160.0,False,25us
772,179.54685026625677,0.3842181881373004,160.0,False,25us
773,170.28288131091696,0.5879126348734568,160.0,False,25us
774,200.78458858366884,0.46493607956756755,160.0,False,25us
775,180.9738930623063,0.7381823630241545,160.0,False,25us
776,182.95942317873494,0.5722269527511592,160.0,False,25us
777,171.8522652733626,0.8271534821028037,160.0,False,25us
778,196.94181370681255,0.7132218840594059,160.0,False,25us
779,175.85699868438707,0.9496713357667731,160.0,False,25us
780,173.79940708246167,0.8110010452238806,160.0,False,25us
781,175.9155490231865,1.0052089382731553,160.0,False,25us
782,190.52169997348042,0.831812842669903,160.0,False,25us
783,174.52286735720105,1.0677861964476023,160.0,False,25us
784,179.54833631307284,0.8610705913166666,160.0,False,25us
785,165.4298401246212,1.0577809074834437,160.0,False,25us
786,186.32333318352156,0.7927838036602453,160.0,False,25us
787,170.5220883814323,0.9495481205629138,160.0,False,25us
788,204.30927204856184,0.6948815637837837,160.0,False,25us
789,179.91676008926018,0.8687142035266456,160.0,False,25us
790,192.42444047889097,0.6463622978929766,160.0,False,25us
791,165.62473224744915,0.6553236693194707,160.0,False,25us
792,194.59025041625043,0.560225709495946,160.0,False,25us
793,177.00989582798323,0.5009420147198365,160.0,False,25us
794,172.07817602384824,0.46401772756023313,160.0,False,25us
795,176.1199727932058,0.35477939273831144,160.0,False,25us
796,186.0233124359165,0.2757871869290108,160.0,False,25us
797,176.93735145244096,0.21332539463840033,160.0,False,25us
798,164.55543779251178,0.1379066467216922,160.0,False,25us
799,44.45997068077395,0.06913676145591939,160.0,False,25us
0,13.975849971231526,0.00021930691120783545,84.57177680802327,False,100us
1,79.1194498888889,0.00013598353955555556,160.0,False,100us
2,132.976726,7.620793719999999e-05,159.62991529267276,False,100us
3,159.26204545454544,2.744983175757576e-05,129.8685065954788,False,100us
4,163.28807633333332,-2.5306323470666667e-06,126.42506481407509,False,100us
5,142.03151,-6.31731602e-05,147.7870948077949,False,100us
6,105.8049614,-9.2620536e-05,160.0,False,100us
7,71.616993,-6.733031266666667e-05,160.0,False,100us
8,49.409676000000005,-4.5863294200000005e-05,160.0,False,100us
9,51.90520156521739,0.00015722823719565218,160.0,False,100us
10,117.60167200000001,9.4871544e-05,160.0,False,100us
11,155.4585385714286,3.780223933333333e-05,133.29188531580635,False,100us
12,163.1425631707317,5.354038413756097e-06,126.54644888481945,False,100us
13,152.966264,-4.3208583e-05,135.63100031063058,False,100us
14,118.76839333333334,-8.769769250000001e-05,160.0,False,100us
15,81.3441008,-7.67321e-05,160.0,False,100us
16,57.4012916,-5.35892142e-05,160.0,False,100us
17,51.193949180851064,0.00015541341935106383,160.0,False,100us
18,103.76112057142858,0.00010966582642857142,160.0,False,100us
19,146.83319875,5.5627247375e-05,142.1476311105729,False,100us
20,162.11842851851853,1.2306653384685185e-05,127.40716108973095,False,100us
21,158.15425857142856,-2.8288508857142855e-05,130.8479376089255,False,100us
22,129.136493,-8.04524228e-05,160.0,False,100us
23,91.794702,-8.635441099999999e-05,160.0,False,100us
24,64.4220852,-6.03759204e-05,160.0,False,100us
25,48.696751647058825,0.00014577364997294117,160.0,False,100us
26,67.218863875,0.0001489527959375,160.0,False,100us
27,132.5861,7.648944225e-05,160.0,False,100us
28,160.4679972222222,2.3007246833333333e-05,128.81824117691716,False,100us
29,163.19197413793103,-3.408269400172414e-06,126.50520607778407,False,100us
30,140.95318200000003,-6.48215982e-05,149.11097095204667,False,100us
31,105.26419779999999,-9.33727212e-05,160.0,False,100us
32,71.80423033333334,-6.751128916666667e-05,160.0,False,100us
33,49.5221114,-4.5971999399999997e-05,160.0,False,100us
34,51.721210452631574,0.00015349276698736842,160.0,False,100us
35,118.60128999999999,9.363353833333333e-05,160.0,False,100us
36,155.85263217391304,3.696199756521739e-05,132.92912006320563,False,100us
37,163.14575435897436,4.755176621051282e-06,126.54378445059214,False,100us
38,150.501868,-4.84082352e-05,138.1013949614763,False,100us
39,118.7223152,-9.00595552e-05,160.0,False,100us
40,81.75622983333334,-7.713092833333333e-05,160.0,False,100us
41,55.5467374,-5.17963964e-05,160.0,False,100us
42,50.9192875326087,0.00015336050285326088,160.0,False,100us
43,102.64336916666667,0.00011093323999999999,160.0,False,100us
44,144.77896454545456,5.887149181818182e-05,144.51060497361036,False,100us
45,162.39306254901962,1.1382130018509806e-05,127.17524474383681,False,100us
46,157.809805,-2.99295855e-05,131.1553904433091,False,100us
47,130.429464,-7.89988038e-05,160.0,False,100us
48,90.72843266666666,-8.527190100000001e-05,160.0,False,100us
49,61.7429068,-5.7786137199999997e-05,160.0,False,100us
50,48.79558065517241,0.00014545225989655172,160.0,False,100us
51,72.9414285,0.00014276239529999998,160.0,False,100us
52,130.486494,7.93751462e-05,160.0,False,100us
53,157.0047552173913,3.507268886956522e-05,131.87942573003212,False,100us
54,161.039558,-1.769448888e-05,128.3261710802594,False,100us
55,134.75253712396832,0.025067003952177223,157.17103223580875,False,100us
56,167.58253429850095,0.12579520710314102,122.94118877845793,False,100us
57,151.30137436984703,0.13352684765890294,137.2478343961477,False,100us
58,101.60108743174334,0.06107715287120305,160.0,False,100us
59,166.36297781040187,0.26387227236305244,123.91157072662229,False,100us
60,164.8668206734846,0.41930546916046507,125.12240487441366,False,100us
61,165.02440151743144,0.6499570145844105,124.99380124997955,False,100us
62,154.94545797292247,0.9222261259463918,133.7670498936576,False,100us
63,153.13880368536988,1.0445393249146757,135.4665166609799,False,100us
64,159.78721656250275,0.9316547684707903,129.40911106499513,False,100us
65,164.91625938074608,0.6349345887711214,125.0820298816073,False,100us
66,106.05306511498968,0.18524289503975655,160.0,False,100us
67,164.33880457400832,0.4189016633425819,125.55519176707652,False,100us
68,155.02950233040582,1.1315270738358392,133.68899267364517,False,100us
69,147.4368089998175,1.8134825045415957,141.46687484795999,False,100us
70,156.74659683370442,2.2202858241956243,132.1132400965094,False,100us
71,163.53810217861604,2.2042812417727076,126.21702211761142,False,100us
72,158.36876197680843,1.8021452261387825,130.65717740135463,False,100us
73,159.08312236191432,1.1649148856765816,130.02573952660543,False,100us
74,162.60890244082927,0.4155225571867886,126.99354820131481,False,100us
75,136.5504602438304,0.2359684054188234,154.7521503853839,False,100us
76,165.73594703332705,0.8214297946520146,124.41626156756126,False,100us
77,159.26415241916277,1.2838611341903172,129.8666572350794,False,100us
78,162.9106638362859,1.4959401996911519,126.74035981020066,False,100us
79,162.32066155956352,1.4577628381130472,127.2363051091744,False,100us
80,164.7873121569959,1.1815714715681234,125.1873896594834,False,100us
81,174.00834082751146,0.7429018707595435,118.07685527871557,False,100us
82,167.84530830504056,0.31657925244452173,122.73402046356647,False,100us
83,108.5273039242439,0.08687400862731541,160.0,False,100us
84,181.02431873996724,0.30065090088506446,113.30451420453362,False,100us
85,173.62445611915652,0.49363509091490926,118.34935364681192,False,100us
86,177.20541979751403,0.6362515014633082,115.85427720999199,False,100us
87,179.05098301574085,0.6455971330872828,114.6081731567341,False,100us
88,180.61333899955878,0.5276111497082329,113.57362283709527,False,100us
89,180.29834740935803,0.399770507205653,113.78072732285557,False,100us
90,177.4789841179253,0.2869956671723997,115.66789769358755,False,100us
91,116.53660912649143,0.09000395824689622,160.0,False,100us
92,175.43554848156376,0.20123196969979618,117.07444590515907,False,100us
93,178.5312179820819,0.3538565001001166,114.9564497871879,False,100us
94,176.12655976496723,0.42335580278200025,116.59507317324454,False,100us
95,181.49678604453442,0.44053970291024974,112.99668237282019,False,100us
96,175.7707752045854,0.4546939490738784,116.84140927807528,False,100us
97,181.9611300183305,0.4336336858603005,112.69573478876958,False,100us
98,177.23572031707215,0.32885669777736415,115.83360449571175,False,100us
99,149.21011067290988,0.15325367568574047,139.50147419912813,False,100us
100,146.85385436882768,0.14826791088600308,142.1242351912615,False,100us
101,173.00570271321544,0.33200111655191394,118.79791857870964,False,100us
102,172.19942476822362,0.46097911514700757,119.39676878983217,False,100us
103,175.40764243979055,0.6088704139706238,117.0938861434111,False,100us
104,177.21594684291802,0.683627020103751,115.84709425016331,False,100us
105,177.919970788461,0.6382497673820359,115.36868619201948,False,100us
106,176.09882048082858,0.4393188826404192,116.61424258253128,False,100us
107,178.0630453218064,0.2479009183751798,115.27193482958567,False,100us
108,117.70801951685833,0.09389584959304126,160.0,False,100us
109,167.87376940666564,0.3146313339614385,122.71162243828176,False,100us
110,167.81534820743107,0.6212118561266825,122.75760667501385,False,100us
111,169.58568499397384,0.9069145043100582,121.37874714068049,False,100us
112,168.2967363625298,1.042889438334019,122.37968714838655,False,100us
113,161.16120886119245,0.9778100510253217,128.22190666817,False,100us
114,171.2569712079624,0.769327207713829,120.10418359031581,False,100us
115,163.47153153186278,0.43872160770053703,126.27235000014622,False,100us
116,102.26740445159206,0.11675847385458743,160.0,False,100us
117,169.33370631423938,0.27885868563952765,121.57317855281838,False,100us
118,172.3511633148674,0.6401747705160293,119.28362300448443,False,100us
119,164.02116750292737,0.990374912920541,125.81693580091579,False,100us
120,162.96218566051638,1.1551569323846484,126.6972284852769,False,100us
121,163.47948823196037,1.1382541653198515,126.26573460341979,False,100us
122,170.53923911929536,0.928850259053719,120.64836616770711,False,100us
123,172.55288411896527,0.5701474967808681,119.13352718248531,False,100us
124,151.0622492003946,0.23587436609186155,137.50209913525043,False,100us
125,135.00868373415773,0.14587581080908207,156.82214740574898,False,100us
126,172.4756903306183,0.5026059379035448,119.19092225478944,False,100us
127,176.1619075291165,0.8102916061131313,116.57065481443612,False,100us
128,170.29630182431248,1.0268888926577127,120.83363945112485,False,100us
129,170.05341043449434,1.0448342418237706,121.01942718521347,False,100us
130,166.4497572184543,0.8757236373744196,123.84203380728766,False,100us
131,185.04413164645516,0.5962920706022351,110.7367319576237,False,100us
132,177.35974230016845,0.29337487745135676,115.74906497438779,False,100us
133,101.91646594605047,0.0840939137149609,160.0,False,100us
134,173.4283235929769,0.30894634546399147,118.489053019,False,100us
135,177.02809528577453,0.6063292677842679,115.97540293505605,False,100us
136,172.88011881093115,0.830164888588647,118.89081276237543,False,100us
137,170.09578134095145,0.8985280167027262,120.98697799292056,False,100us
138,180.74624081846633,0.8139683551419032,113.48646220329344,False,100us
139,181.45885104759415,0.6197000797013806,113.02133809951414,False,100us
140,180.42200753373467,0.32790900720879357,113.69933365927281,False,100us
141,110.38409554529395,0.10325894978648545,160.0,False,100us
142,178.0132136126835,0.21750662299625775,115.30561451421164,False,100us
143,176.74569524953876,0.4510572001424676,116.16881572535013,False,100us
144,177.35977071670715,0.7171539452161187,115.74904561811287,False,100us
145,175.3741635587328,0.828836616928314,117.1172169410652,False,100us
146,179.60577100876415,0.812801428721955,114.23870141559345,False,100us
147,175.95348441436767,0.6739158452534764,116.71477895253147,False,100us
148,176.46487159982036,0.4315354247683668,116.36177617991841,False,100us
149,157.60413523236423,0.17799441806688857,131.33963274761862,False,100us
150,139.53924813780537,0.14678708435266702,150.88054356240318,False,100us
151,182.4259000788821,0.3862738749767032,112.39607867309375,False,100us
152,177.2519822545411,0.6593536971865912,115.82251266790846,False,100us
153,176.0702323639864,0.8705359359651257,116.63400504151743,False,100us
154,174.05219837632214,0.902034322051916,118.0458014280276,False,100us
155,180.5438236303102,0.8042666687021013,113.61926514182623,False,100us
156,182.6687172555598,0.5753675516841695,112.24014425265598,False,100us
157,172.6263733657475,0.26885278456105893,119.07893602484559,False,100us
158,110.18204945302102,0.08829119746158076,160.0,False,100us
159,178.24512051450327,0.3366444871161736,115.1490395389314,False,100us
160,179.4676550615282,0.645993208918908,114.33046416863954,False,100us
161,173.14919608371883,0.8779367035806586,118.69194803725341,False,100us
162,168.79086254406022,0.9678679120369592,121.99409483303718,False,100us
163,170.53391194155083,0.8969092388875255,120.65242300056723,False,100us
164,180.35302594184378,0.6905857374090538,113.74472359451438,False,100us
165,181.8195496582333,0.3981277124283636,112.78732847543021,False,100us
166,102.7333723813002,0.09543875225269462,160.0,False,100us
167,176.31771505294307,0.2373165004882622,116.46314167297581,False,100us
168,181.4344285810398,0.552302780509549,113.03721697627807,False,100us
169,176.12189817292506,0.821239832599426,116.59829416482707,False,100us
170,175.81420906150498,0.9683373114763948,116.81128219406004,False,100us
171,172.3056765539854,0.9626850748030822,119.3175190744059,False,100us
172,177.22782590534334,0.7647503334899878,115.83898981044709,False,100us
173,184.77272388762515,0.49213242150510605,110.90650873068508,False,100us
174,145.16012160543426,0.1769198576381412,144.06667744734585,False,100us
175,152.48132845366072,0.1540798165531228,136.09536346377794,False,100us
176,177.72990600549065,0.43771755364092024,115.49745998093272,False,100us
177,175.52350585010043,0.7426902241540332,117.01321332949887,False,100us
178,174.8452962350261,0.9119221714864866,117.48698590167493,False,100us
179,180.11524186802637,0.9430236289987588,113.9014579928715,False,100us
180,175.65972825441733,0.8418985042892057,116.91850414270183,False,100us
181,179.60545771847583,0.5794618431169707,114.23890939910679,False,100us
182,179.99633944343327,0.26305552342422256,113.97999074645172,False,100us
183,107.86076168923074,0.0923815183107418,160.0,False,100us
